Nombre base de datos,nombre_tabla,id,nombre_campo,tipo_dato,atributo,tabla_origen,campo_origen,campo_anidado,estado
precarga_anualmorales,Concepto_0174_lineacapturapagoant,174,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0174_lineacapturapagoant,174,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,IdentificadorDeclaracion,string,Identificador declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,NumeroOperacion,bigint,Numero operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,Ejercicio,smallint,Ejercicio del contribuyente,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253016,smallint,Año en que se generó la pérdida,silver_amdeterperfiscalejerantedec,anioGeneroPerdida,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253017,"decimal(15,0)",Pérdidas pendientes de aplicar 1,silver_amdeterperfiscalejerantedec,perdidasPendientesAplicar1,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253026,"decimal(15,0)",Pérdidas pendientes de aplicar 2,silver_amdeterperfiscalejerantedec,perdidasPendientesAplicar2,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253035,"decimal(15,0)",Pérdidas pendientes de aplicar 3,silver_amdeterperfiscalejerantedec,perdidasPendientesAplicar3,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253018,"decimal(15,0)",Pérdida fiscal actualizada,silver_amdeterperfiscalejerantedec,perdidaFiscalActualizada,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253027,"decimal(15,0)", Pérdida actualizada (Determinación 1era. Actualización),silver_amdeterperfiscalejerantedec,perdidaActualizada1,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253036,"decimal(15,0)",Pérdida actualizada (Determinación 2da. Actualización),silver_amdeterperfiscalejerantedec,perdidaActualizada2,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253037,"decimal(15,0)",Por aplicar en este ejercicio,silver_amdeterperfiscalejerantedec,porAplicarEsteEjercicio,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253038,"decimal(15,0)",Remanente,silver_amdeterperfiscalejerantedec,remanente1,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,SAT_253039,"decimal(15,0)",Remanente2,silver_amdeterperfiscalejerantedec,remanente2,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0174_perdidasfiscales,174,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176,176,IdentificadorDeclaracion,string,Identificador declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176,176,NumeroOperacion,bigint,Numero operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176,176,Ejercicio,smallint,Ejercicio del contribuyente,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176,176,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_251000,"decimal(15,0)",Ingresos,silver_amdecretoscaratula,ingresos1,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_251006,"decimal(15,0)",Ajuste anual por inflación,silver_amdecretoscaratula,ajusteAnualInflacion,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_251018,"decimal(15,0)",Ingresos que solo se acumulan en la declaración anual,silver_amdecretoscaratula,ingresosAcumDecAnual,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_251020,"decimal(15,0)",Total de ingresos acumulables,silver_amdecretoscaratula,totalIngresosAcumIng,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252000,"decimal(15,0)","Sueldos, salarios y asimilados",silver_amdecretoscaratula,sueldosSalariosAsimilados,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252003,"decimal(15,0)",Nómina deducible,silver_amdecretoscaratula,nominaDeducible,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252020,"decimal(15,0)",Gastos,silver_amdecretoscaratula,gastos,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252037,"decimal(15,0)",Deducción de inversiones,silver_amdecretoscaratula,deduccionInversiones,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252043,"decimal(15,0)",Costo de lo vendido,silver_amdecretoscaratula,costoVendido1,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252071,"decimal(15,0)",Ajuste anual por inflación deducible,silver_amdecretoscaratula,ajusteAnualInfDedu1,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252081,"decimal(15,0)",Facilidades administrativas y estímulos deducibles,silver_amdecretoscaratula,facAdmEstimulosDedu,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_252082,"decimal(15,0)",Total de deducciones autorizadas,silver_amdecretoscaratula,totalDeduAutorizadasDeduc,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253000,"decimal(15,0)",Total de ingresos acumulables,silver_amdecretoscaratula,totalIngresosAcumDeter,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253001,"decimal(15,0)",Total de deducciones autorizadas,silver_amdecretoscaratula,totalDeduAutorizadasDeter,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253008,"decimal(15,0)",Utilidad fiscal del ejercicio,silver_amdecretoscaratula,utilidadFiscalEjer,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253009,"decimal(15,0)",Pérdida fiscal del ejercicio,silver_amdecretoscaratula,perdidaFiscalEjer,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253010,"decimal(15,0)",Pérdidas fiscales de ejercicios anteriores que se aplican en el ejercicio,silver_amdecretoscaratula,perdidasFiscalEjerAnt,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253040,"decimal(15,0)",Total/ Pérdidas pendientes de aplicar,silver_amdecretoscaratula,totalPerdidasPenAplicar,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253044,"decimal(15,0)",Resultado fiscal,silver_amdecretoscaratula,resultadoFiscal,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253045,"decimal(15,0)",Impuesto causado del ejercicio,silver_amdecretoscaratula,impuestoCausadoEjerEsti,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253047,string,Porcentaje del crédito fiscal por el estímulo de PODEBI,silver_amdecretoscaratula,porcentajeCreditoFisEst,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253049,"decimal(15,0)",Estímulo a las actividades económicas productivas en polos de desarrollo para el bienestar,silver_amdecretoscaratula,estimuloOperacionesRealizadas,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253050,"decimal(15,0)",Impuesto causado del ejercicio,silver_amdecretoscaratula,impuestoCausadoEjer,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253051,"decimal(15,0)",Estímulos por aplicar al impuesto causado,silver_amdecretoscaratula,estimuloAplicarImpCausado,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253058,"decimal(15,0)",Pagos provisionales efectuados,silver_amdecretoscaratula,pagosProvEfectuados,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253061,"decimal(15,0)",ISR retenido al contribuyente,silver_amdecretoscaratula,isrRetenidoContribuyente,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253064,"decimal(15,0)",ISR a favor del ejercicio (Impuesto a Favor),silver_amdecretoscaratula,isrAfavorEjerImpFavor,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253065,"decimal(15,0)",ISR a cargo del ejercicio (Impuesto a Cargo),silver_amdecretoscaratula,isrACargoEjerImpCargo,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C5,date,Fecha del monto pagado con anterioridad,silver_ampagoscaratula,fechaPagoRealizado,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C5A,timestamp,Fecha de pago de la línea de captura emitida por la ADR,silver_ampagoscaratula,fechapagolineacapturaadrs,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C6,"decimal(15,0)",Impuesto a favor,silver_ampagoscaratula,impuFavor,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C7,"decimal(15,0)",Impuesto a cargo,silver_ampagoscaratula,impuCargo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C8,"decimal(15,0)",Parte actualizada,silver_ampagoscaratula,cargoAdicParteActual,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C9,"decimal(15,0)",Recargos,silver_ampagoscaratula,cargoAdicRecargo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C10,"decimal(15,0)",Multa por corrección fiscal,silver_ampagoscaratula,cargoAdicMultaCorrec,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C11,"decimal(15,0)",Total de contribuciones,silver_ampagoscaratula,totalContrib,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C12A,"decimal(15,0)",Subsidio para el empleo,silver_ampagoscaratula,subsiParaEmpleo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_0501010,"decimal(15,0)",Subsidio pendiente de aplicar,silver_ampagoscaratula,subsiPendAplica,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C13,"decimal(15,0)",Compensaciones,silver_ampagoscaratula,aplicaCompensa,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C18,"decimal(15,0)",Estímulos al impuesto a cargo,silver_ampagoscaratula,estimimpucausado,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C19,"decimal(15,0)",Acreditamiento de sorteos,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C21,"decimal(15,0)",Total de aplicaciones,silver_ampagoscaratula,totalAplicaciones,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C20,"decimal(15,0)",Monto pagado con anterioridad,silver_ampagoscaratula,montoPagoAnterior,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C20A,"decimal(16,0)",Monto del pago de línea de captura emitida por la ADR,silver_ampagoscaratula,montopagolineacapadr,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C20B,smallint,¿Usted realizó en las últimas 48 horas un pago para este concepto?,silver_ampagoscaratula,realizoPagoConcepto,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C22,"decimal(15,0)",Cantidad a cargo,silver_ampagoscaratula,cantidadCargo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C23,"decimal(15,0)",Importe de la primera parcialidad,silver_ampagoscaratula,impoPrimParcial,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_23A,smallint,Opta por pago en parcialidades,silver_ampagoscaratula,optaPagarParcial,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C24,"decimal(15,0)",Importe sin la 1ra parcialidad,silver_ampagoscaratula,impoSinPrimParcial,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C25,"decimal(15,0)",Cantidad a favor,silver_ampagoscaratula,cantidadFavor,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C26,"decimal(15,0)",Cantidad a pagar,silver_ampagoscaratula,cantidadPagar,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_24004,string,Línea de captura,silver_satcontribuyentedecla,lineaCaptura,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_24007,"decimal(15,0)",Importe de la línea de captura,silver_satcontribuyentedecla,totalPagar,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_253067,"decimal(9,4)",Coeficiente de utilidad del ejercicio,silver_amdecretoscaratula,coeficienteUtilEjer,am_decretos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,IdEstatusPago,string,Estatus de pago,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C7BIS,"decimal(15,0)",Pago provisional,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C20Z,"decimal(16,0)",Total,silver_ampagoscaratula,totallineacapturaadrs,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,SAT_C20Z1,"decimal(16,0)",Total,silver_ampagoscaratula,totalPagIndent,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0176,176,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176,176,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176,176,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,IdentificadorDeclaracion,string,Identificador de la declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,NumeroOperacion,bigint,Número de operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,Ejercicio,smallint,Ejercicio fiscal,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,SAT_C20T,string,Número de documento de pago,silver_ampagolineacappagada,numdocpagoemitidoadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,SAT_C20U,string,Cve de Banco,silver_ampagolineacappagada,bancoreceptorpagoadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,SAT_C20V,date,Fecha de pago,silver_ampagolineacappagada,fechapagoadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,SAT_C20W,string,Número de operación del pago,silver_ampagolineacappagada,numoperacionpago,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,SAT_C20X,string,Llave de pago,silver_ampagolineacappagada,llavepago,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,SAT_C20Y,"decimal(19,4)",Monto pagado,silver_ampagolineacappagada,montopagadoadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturaadr,176,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,IdentificadorDeclaracion,string,Identificador de la declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,NumeroOperacion,bigint,Número de operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,Ejercicio,smallint,Ejercicio fiscal,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,SAT_C20S1,string,Línea de captura,silver_ampagolineacappagada,lineacapturaemiadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,SAT_C20T1,string,Número de documento de pago,silver_ampagolineacappagada,numDeclaracionPag,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,SAT_C20U1,string,Cve de Banco,silver_ampagolineacappagada,bancoreceptorpagoadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,SAT_C20V1,date,Fecha de pago,silver_ampagolineacappagada,fechapagoadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,SAT_C20W1,string,Número de operación del pago,silver_ampagolineacappagada,numoperacionpago,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,SAT_C20X1,string,Llave de pago,silver_ampagolineacappagada,llavepago,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,SAT_C20Y1,"decimal(19,4)",Monto pagado,silver_ampagolineacappagada,montopagadoadr,am_pago_linea_cap_pagada,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0176_lineacapturapagoant,176,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,IdentificadorDeclaracion,string,Identificador declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,NumeroOperacion,bigint,Numero operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,Ejercicio,smallint,Ejercicio del contribuyente,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253016,smallint,Año en que se generó la pérdida,silver_amdeterperfiscalejerantedec,anioGeneroPerdida,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253017,"decimal(15,0)",Pérdidas pendientes de aplicar 1,silver_amdeterperfiscalejerantedec,perdidasPendientesAplicar1,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253026,"decimal(15,0)",Pérdidas pendientes de aplicar 2,silver_amdeterperfiscalejerantedec,perdidasPendientesAplicar2,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253035,"decimal(15,0)",Pérdidas pendientes de aplicar 3,silver_amdeterperfiscalejerantedec,perdidasPendientesAplicar3,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253018,"decimal(15,0)",Pérdida fiscal actualizada,silver_amdeterperfiscalejerantedec,perdidaFiscalActualizada,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253027,"decimal(15,0)", Pérdida actualizada (Determinación 1era. Actualización),silver_amdeterperfiscalejerantedec,perdidaActualizada1,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253036,"decimal(15,0)",Pérdida actualizada (Determinación 2da. Actualización),silver_amdeterperfiscalejerantedec,perdidaActualizada2,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253037,"decimal(15,0)",Por aplicar en este ejercicio,silver_amdeterperfiscalejerantedec,porAplicarEsteEjercicio,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253038,"decimal(15,0)",Remanente,silver_amdeterperfiscalejerantedec,remanente1,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,SAT_253039,"decimal(15,0)",Remanente2,silver_amdeterperfiscalejerantedec,remanente2,am_deter_per_fiscal_ejer_ante_dec,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0176_perdidasfiscales,176,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,IdentificadorDeclaracion,string,Identificador declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192,192,NumeroOperacion,bigint,Numero operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192,192,Ejercicio,smallint,Ejercicio del contribuyente,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192,192,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192,192,idPeriodo,string,Periodo declarado,silver_satcontribuyentedecla,idPeriodoDecla,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192,192,SAT_C7,"decimal(14,0)",Impuesto a cargo,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,SAT_C20,"decimal(14,0)",Monto pagado con anterioridad,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,SAT_C26,"decimal(14,0)",Cantidad a pagar,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,SAT_23A,boolean,Opta por pago en parcialidades,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,IdEstatusPago,string,Estatus de pago,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,SAT_C7BIS,"decimal(14,0)",Pago provisional,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192,192,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,IdentificadorDeclaracion,string,Identificador declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,NumeroOperacion,bigint,Numero operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,Ejercicio,smallint,Ejercicio del contribuyente,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,idPeriodo,string,Periodo declarado,silver_satcontribuyentedecla,idPeriodoDecla,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,SAT_0750001,string,CVE tema,silver_edofindetalle,cveTema,edo_fin_detalle,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,SAT_0750002,string,Descripción tema,silver_edofindetalle,Descriptema,edo_fin_detalle,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,SAT_0750003,string,CVE Sección,silver_edofindetalle,CveSeccion,edo_fin_detalle,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,SAT_0750004,string,Descripción sección,silver_edofindetalle,DescripSeccion,edo_fin_detalle,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,SAT_0750005,string,CVE subsección,silver_edofindetalle,CveSubSeccion,edo_fin_detalle,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,SAT_0750006,string,Descripción subsección,silver_edofindetalle,DescripSubSeccion,edo_fin_detalle,ORIGINAL
precarga_anualmorales,concepto_0192_ccfdetalle,192,SAT_0750007,string,CVE concepto,silver_edofindetalle,CveConcepto,edo_fin_detalle,ORIGINAL
